Id,Caso de Prueba,Descripción,Fecha,Área Funcional / Sub proceso,Funcionalidad / Característica,Datos / Acciones de Entrada,Resultado Esperado,Requerimientos de Ambiente de Pruebas,Procedimientos especiales requeridos,Dependencias con otros casos de Prueba,Resultado Obtenido,Estado,Última Fecha de Estado,Observaciones
MR150,Mantenimiento y Resiliencia del Sistema,Comprobar si el sistema aplica actualizaciones automáticamente según las políticas establecidas,29-11-2024,Mantenimiento y Resiliencia del Sistema,Políticas de actualización automática,Configurar y monitorear actualizaciones,Las actualizaciones se aplican automáticamente sin errores ni interrupciones notables en el servicio.,Configuración de actualizaciones,Supervisión tras actualizaciones,Ninguna,El sistema aplica actualizaciones automáticamente según las políticas establecidas.,Error,29-11-2024,"Las actualizaciones se aplican automáticamente de acuerdo con las políticas definidas, sin intervención manual."
MR151,Mantenimiento y Resiliencia del Sistema,Validar que el sistema se recupere de manera adecuada y sin corrupción de datos tras un apagado inesperado.,29-11-2024,Mantenimiento y Resiliencia del Sistema,Recuperación de datos y sistema,Apagar el servidor de manera inesperada. Medir el tiempo de recuperación del sistema.,El sistema debe reiniciar sin pérdida de datos ni fallos. El tiempo de recuperación debe ser dentro de los límites definidos.,Entorno con servidores configurados para apagado controlado y herramientas de monitoreo.,Verificar que el sistema esté configurado para reiniciar automáticamente.,Ninguna,El sistema se recupera de manera adecuada y sin corrupción de datos tras un apagado inesperado.,Error,29-11-2024,El sistema se reinicia correctamente sin corrupción de datos después de un apagado inesperado.
MR152,Mantenimiento y Resiliencia del Sistema,Comprobar que los servicios críticos del sistema se reinicien correctamente tras un fallo.,29-11-2024,Mantenimiento y Resiliencia del Sistema,Reinicio de servicios,Apagar servicio crítico. Verificar que el servicio se reinicie automáticamente.,"El servicio debe reiniciarse correctamente, asegurando que el sistema siga operativo.",Entorno de prueba con múltiples servicios críticos configurados.,Asegurarse de que los servicios estén configurados para reinicio automático.,Ninguna,Los servicios críticos del sistema se reinician correctamente tras un fallo.,Error,29-11-2024,Los servicios críticos se reinician automáticamente sin intervención tras un fallo en el sistema.
MR153,Mantenimiento y Resiliencia del Sistema,Validar que el sistema mantenga disponibilidad tras la caída de un servidor o nodo.,29-11-2024,Mantenimiento y Resiliencia del Sistema,Gestión de fallos y balanceo de carga,Apagar un servidor o nodo. Verificar que el sistema siga operativo sin caídas.,El sistema debe redirigir la carga automáticamente sin interrupción en el servicio.,Redundancia en servidores y balanceo de carga configurado en el entorno.,Ninguno. Asegurarse de que el entorno esté preparado para fallos de servidores.,Ninguna,El sistema mantiene disponibilidad tras la caída de un servidor o nodo.,Error,29-11-2024,"La disponibilidad del sistema se mantiene tras la caída de un servidor, redirigiendo el tráfico a otros nodos."
MR154,Mantenimiento y Resiliencia del Sistema,Validar que el sistema maneje adecuadamente los fallos en la base de datos y recupere su estado sin pérdida de datos.,29-11-2024,Mantenimiento y Resiliencia del Sistema,Resiliencia en bases de datos,Simular caída de la base de datos. Verificar restauración automática.,El sistema debe restaurar la base de datos sin pérdida de datos y con mínima interrupción.,Entorno con base de datos replicada o respaldos configurados.,Asegurarse de que los backups sean consistentes y actualizados.,Ninguna,El sistema maneja adecuadamente los fallos en la base de datos y recupera su estado sin pérdida de datos.,Error,29-11-2024,El sistema maneja correctamente los fallos en la base de datos y recupera todos los datos sin pérdidas.
MR155,Mantenimiento y Resiliencia del Sistema,Comprobar que los servicios no críticos puedan fallar sin afectar la operación general del sistema.,29-11-2024,Mantenimiento y Resiliencia del Sistema,Resiliencia de servicios,Simular caída de un servicio no crítico. Verificar impacto en el sistema.,Los servicios no críticos deben caerse sin afectar la funcionalidad del sistema principal.,Herramientas de simulación de fallos de servicios.,Verificar que los servicios no críticos estén correctamente aislados.,Ninguna,Los servicios no críticos pueden fallar sin afectar la operación general del sistema.,Error,29-11-2024,Los fallos de servicios no críticos no afectan el funcionamiento general del sistema.
MR156,Mantenimiento y Resiliencia del Sistema,Validar que la red se recupere rápidamente tras una interrupción o caída controlada.,29-11-2024,Mantenimiento y Resiliencia del Sistema,Resiliencia de red,Desconectar la red principal. Verificar reconexión a red secundaria.,La red debe cambiar a la ruta secundaria sin causar interrupciones significativas.,Red redundante configurada en el entorno de pruebas.,Asegurarse de que las rutas de red estén correctamente configuradas.,Ninguna,La red se recupera rápidamente tras una interrupción o caída controlada.,Error,29-11-2024,"La red se recupera en un tiempo mínimo tras una interrupción controlada, asegurando la conectividad."
MR157,Mantenimiento y Resiliencia del Sistema,Comprobar que el sistema envíe alertas adecuadas ante fallos de componentes críticos.,29-11-2024,Mantenimiento y Resiliencia del Sistema,Notificación de fallos,Simular fallo en componente crítico. Verificar alertas enviadas a los administradores.,El sistema debe enviar alertas a los administradores con detalles del fallo.,Sistema de alertas y monitoreo configurado.,Asegurarse de que las alertas estén configuradas para todos los componentes críticos.,Ninguna,El sistema envía alertas adecuadas ante fallos de componentes críticos.,Error,29-11-2024,El sistema envía alertas automáticas ante fallos de servicios y componentes críticos.
MR158,Mantenimiento y Resiliencia del Sistema,Validar que el sistema mantenga un rendimiento adecuado bajo carga elevada.,29-11-2024,Mantenimiento y Resiliencia del Sistema,Gestión de carga y rendimiento,Generar carga elevada en el sistema. Medir la respuesta y tiempos de servicio.,El sistema debe mantener un tiempo de respuesta adecuado y sin errores de capacidad.,Herramientas de simulación de carga y monitoreo de rendimiento.,Asegurarse de que el sistema esté optimizado para manejar cargas elevadas.,Ninguna,El sistema mantiene un rendimiento adecuado bajo carga elevada.,Error,29-11-2024,El rendimiento del sistema se mantiene estable incluso con una carga elevada de usuarios simultáneos.
MR159,Mantenimiento y Resiliencia del Sistema,Comprobar que el sistema recupere rápidamente la funcionalidad después de la caída de un servidor.,29-11-2024,Mantenimiento y Resiliencia del Sistema,Recuperación de servidores,Apagar un servidor. Verificar el tiempo de recuperación y funcionamiento posterior.,El sistema debe reiniciar los servicios rápidamente sin pérdida de datos.,Acceso a entorno con múltiples servidores configurados para alta disponibilidad.,Asegurarse de que los servidores estén correctamente configurados para la recuperación.,Ninguna,El sistema recupera rápidamente la funcionalidad después de la caída de un servidor.,Error,29-11-2024,"El sistema se recupera de forma ágil tras la caída de un servidor, con mínima interrupción del servicio."
MR160,Mantenimiento y Resiliencia del Sistema,Verificar que el sistema soporte mantenimiento programado sin interrupciones para los usuarios.,29-11-2024,Mantenimiento y Resiliencia del Sistema,Mantenimiento programado,Realizar mantenimiento programado en el sistema. Verificar la operación continua para el usuario final.,El sistema debe continuar operativo con mínima interrupción durante el mantenimiento programado.,Entorno de pruebas con procesos de mantenimiento configurados.,Asegurarse de que el mantenimiento no impacte la disponibilidad del sistema.,Ninguna,El sistema soporta mantenimiento programado sin interrupciones para los usuarios.,Error,29-11-2024,El mantenimiento programado se realiza sin afectar la disponibilidad ni la experiencia de los usuarios.
MR161,Mantenimiento y Resiliencia del Sistema,Validar que las actualizaciones de software se realicen sin impactar la disponibilidad del sistema.,29-11-2024,Mantenimiento y Resiliencia del Sistema,Actualización de software,Realizar una actualización de software en el sistema sin interrumpir la operación.,El sistema debe continuar operando sin caídas o interrupciones durante y después de la actualización.,Entorno de pruebas con servidores y sistemas de software actualizables.,Comprobar que los procesos de actualización sean transparentes para los usuarios.,Ninguna,Las actualizaciones de software se realizan sin impactar la disponibilidad del sistema.,Error,29-11-2024,Las actualizaciones de software se completan sin causar interrupciones en la disponibilidad del sistema.
MR162,Mantenimiento y Resiliencia del Sistema,Validar la capacidad del sistema para recuperar contenedores que fallan durante el funcionamiento.,29-11-2024,Mantenimiento y Resiliencia del Sistema,Recuperación de contenedores,Detener un contenedor de Docker y verificar que se reinicie automáticamente.,El contenedor debe reiniciarse automáticamente sin pérdida de datos.,Entorno con orquestación de contenedores (Kubernetes o Docker Swarm).,Asegurarse de que los contenedores estén configurados para reinicio automático.,Ninguna,El sistema puede recuperar contenedores que fallan durante el funcionamiento.,Error,29-11-2024,Los contenedores fallidos se recuperan automáticamente sin intervención manual.
MR163,Mantenimiento y Resiliencia del Sistema,Validar que los backups en la nube sean recuperables y funcionales tras una interrupción.,29-11-2024,Mantenimiento y Resiliencia del Sistema,Respaldo en la nube,Simular un fallo en el sistema y restaurar desde un backup en la nube.,"El backup debe restaurarse sin corrupción ni pérdida de datos, manteniendo la integridad del sistema.",Entorno con configuración de almacenamiento en la nube y respaldo automático.,Verificar que los procesos de backup estén configurados y funcionando correctamente.,Ninguna,Los backups en la nube son recuperables y funcionales tras una interrupción.,Error,29-11-2024,Los backups en la nube son restaurados sin problemas y los datos se mantienen íntegros.
MR164,Mantenimiento y Resiliencia del Sistema,Validar que el sistema pueda escalar horizontalmente para soportar aumento de tráfico o demanda.,29-11-2024,Mantenimiento y Resiliencia del Sistema,Escalado automático de servidores,Aumentar la carga del sistema y verificar que el sistema escale horizontalmente.,El sistema debe aumentar los recursos (nodos o servidores) sin interrumpir el servicio.,Herramientas de simulación de tráfico y escalado automático configuradas.,Asegurarse de que la infraestructura esté configurada para escalado automático.,Ninguna,El sistema puede escalar horizontalmente para soportar aumento de tráfico o demanda.,Aprobado,29-11-2024,El sistema escala horizontalmente de manera eficiente bajo aumento de demanda o tráfico.
MR165,Mantenimiento y Resiliencia del Sistema,Validar que el sistema siga funcionando correctamente si ocurre una interrupción en la red externa.,29-11-2024,Mantenimiento y Resiliencia del Sistema,Resiliencia de red externa,Desconectar el acceso a la red externa y verificar el funcionamiento del sistema.,El sistema debe seguir funcionando utilizando redes internas o rutas alternativas.,Red interna redundante configurada.,Asegurarse de que el sistema pueda operar sin la necesidad de la red externa.,Ninguna,El sistema sigue funcionando correctamente si ocurre una interrupción en la red externa.,Aprobado,29-11-2024,El sistema sigue funcionando correctamente a pesar de las interrupciones en la red externa.
